Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2002,2002,2002,4,0,1,Import,12,Algeria,DZA,352,Iceland,ISL,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,3076895,,,,3076895,,357989,,,0
H2,2002,2002,2002,4,0,1,Import,12,Algeria,DZA,381,Italy,ITA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,97133593,,,,97133593,,18336028,,,0
H2,2002,2002,2002,4,0,1,Import,12,Algeria,DZA,462,Maldives,MDV,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,30809736,,,,30809736,,3185135,,,0
H2,2002,2002,2002,4,0,1,Import,12,Algeria,DZA,470,Malta,MLT,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,33180000,,,,33180000,,4088767,,,0
H2,2002,2002,2002,4,0,1,Import,12,Algeria,DZA,484,Mexico,MEX,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,205874000,,,,205874000,,34917524,,,0
H2,2002,2002,2002,4,0,1,Import,12,Algeria,DZA,498,Rep. of Moldova,MDA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,6184043,,,,6184043,,899552,,,0
H2,2002,2002,2002,4,0,1,Import,12,Algeria,DZA,591,Panama,PAN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,3297630,,,,3297630,,690317,,,0
H2,2002,2002,2002,4,0,1,Import,12,Algeria,DZA,642,Romania,ROU,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,5249030,,,,5249030,,663917,,,0
H2,2002,2002,2002,4,0,1,Import,12,Algeria,DZA,643,Russian Federation,RUS,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,813643999,,,,813643999,,99888809,,,0
H2,2002,2002,2002,4,0,1,Import,12,Algeria,DZA,724,Spain,ESP,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,228095260,,,,228095260,,39995945,,,0
H2,2002,2002,2002,4,0,1,Import,12,Algeria,DZA,752,Sweden,SWE,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,65018401,,,,65018401,,8796927,,,0
H2,2002,2002,2002,4,0,1,Import,12,Algeria,DZA,757,Switzerland,CHE,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,5932190,,,,5932190,,705598,,,0
H2,2002,2002,2002,4,0,1,Import,12,Algeria,DZA,760,Syria,SYR,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,515247825,,,,515247825,,102556781,,,0
H2,2002,2002,2002,4,0,1,Import,12,Algeria,DZA,792,Turkey,TUR,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,24815570,,,,24815570,,4784948,,,0
H2,2002,2002,2002,4,0,1,Import,12,Algeria,DZA,804,Ukraine,UKR,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,296075371,,,,296075371,,35378774,,,0
H2,2002,2002,2002,4,0,1,Import,12,Algeria,DZA,842,USA,USA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,287280514,,,,287280514,,57760384,,,0
H2,2002,2002,2002,4,0,1,Import,20,Andorra,AND,0,World,WLD,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,112960,,,,112960,,18736,,,0
H2,2002,2002,2002,4,0,1,Import,20,Andorra,AND,724,Spain,ESP,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,112960,,,,112960,,18736,,,0
H2,2002,2002,2002,4,0,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,210737,,,,210737,,82823,,,6
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,9051609325,,,,9051609325,,1097361637,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,12,Algeria,DZA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,45648000,,,,45648000,,5196100,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,24,Angola,AGO,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,6600000,,,,6600000,,759000,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,68,Bolivia (Plurinational State of),BOL,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,197641230,,,,197641230,,22385362,,,0
H2,2002,2002,2002,4,0,1,Import,32,Argentina,ARG,76,Brazil,BRA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,24528,,,,24528,,7657,,,6
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,76,Brazil,BRA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,5483882810,,,,5483882810,,689943096,,,0
H2,2002,2002,2002,4,0,1,Import,32,Argentina,ARG,124,Canada,CAN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,132,,,,132,,876,,,6
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,124,Canada,CAN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,75,,,,75,,29,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,144,Sri Lanka,LKA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,80401000,,,,80401000,,8735808,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,152,Chile,CHL,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,104559000,,,,104559000,,12417021,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,170,Colombia,COL,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,41263000,,,,41263000,,4657164,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,178,Congo,COG,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,31552000,,,,31552000,,3421716,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,180,Dem. Rep. of the Congo,COD,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,10700000,,,,10700000,,1187485,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,218,Ecuador,ECU,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,57000000,,,,57000000,,6926490,,,0
H2,2002,2002,2002,4,0,1,Import,32,Argentina,ARG,251,France,FRA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,1898,,,,1898,,5832,,,6
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,251,France,FRA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,146,,,,146,,129,,,0
H2,2002,2002,2002,4,0,1,Import,32,Argentina,ARG,276,Germany,DEU,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,8,,,,8,,121,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,276,Germany,DEU,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,2207384,,,,2207384,,298845,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,360,Indonesia,IDN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,115591000,,,,115591000,,12565813,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,364,Iran,IRN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,727635285,,,,727635285,,80001452,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,368,Iraq,IRQ,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,342851530,,,,342851530,,38002944,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,376,Israel,ISR,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,94080,,,,94080,,26661,,,0
H2,2002,2002,2002,4,0,1,Import,32,Argentina,ARG,381,Italy,ITA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,8,,,,8,,100,,,6
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,381,Italy,ITA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,12788930,,,,12788930,,1410348,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,392,Japan,JPN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,9,,,,9,,8,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,400,Jordan,JOR,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,202716000,,,,202716000,,22445621,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,404,Kenya,KEN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,33043000,,,,33043000,,3618433,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,480,Mauritius,MUS,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,17564000,,,,17564000,,1914476,,,0
H2,2002,2002,2002,4,0,1,Import,32,Argentina,ARG,484,Mexico,MEX,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,108,,,,108,,110,,,6
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,504,Morocco,MAR,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,73631000,,,,73631000,,8122907,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,508,Mozambique,MOZ,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,30652000,,,,30652000,,3305028,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,516,Namibia,NAM,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,8400000,,,,8400000,,957600,,,0
H2,2002,2002,2002,4,0,1,Import,32,Argentina,ARG,528,Netherlands,NLD,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,23,,,,23,,76,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,528,Netherlands,NLD,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,496960,,,,496960,,110344,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,566,Nigeria,NGA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,55160000,,,,55160000,,5959509,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,579,Norway,NOR,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,72880,,,,72880,,9766,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,604,Peru,PER,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,447495956,,,,447495956,,54347483,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,608,Philippines,PHL,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,150000,,,,150000,,16200,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,686,Senegal,SEN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,5495000,,,,5495000,,627900,,,0
H2,2002,2002,2002,4,0,1,Import,32,Argentina,ARG,710,South Africa,ZAF,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,20,,,,20,,11,,,6
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,710,South Africa,ZAF,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,244170390,,,,244170390,,27220795,,,0
H2,2002,2002,2002,4,0,1,Import,32,Argentina,ARG,724,Spain,ESP,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,46110,,,,46110,,23709,,,6
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,724,Spain,ESP,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,22591160,,,,22591160,,2523898,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,736,Fmr Sudan,SDN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,25600000,,,,25600000,,2790400,,,0
H2,2002,2002,2002,4,0,1,Import,32,Argentina,ARG,757,Switzerland,CHE,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,650,,,,650,,608,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,757,Switzerland,CHE,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,1116600,,,,1116600,,227183,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,760,Syria,SYR,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,236250000,,,,236250000,,26832448,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,788,Tunisia,TUN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,123944000,,,,123944000,,13926844,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,818,Egypt,EGY,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,61773000,,,,61773000,,6814274,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,826,United Kingdom,GBR,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,168510,,,,168510,,39511,,,0
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,834,United Rep. of Tanzania,TZA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,12800000,,,,12800000,,1446400,,,0
H2,2002,2002,2002,4,0,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,74742,,,,74742,,20179,,,6
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,842,USA,USA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,1209,,,,1209,,371,,,0
H2,2002,2002,2002,4,0,1,Import,32,Argentina,ARG,858,Uruguay,URY,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,62500,,,,62500,,23366,,,6
H2,2002,2002,2002,4,0,2,Export,32,Argentina,ARG,858,Uruguay,URY,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,187902181,,,,187902181,,26168775,,,0
H2,2002,2002,2002,4,0,1,Import,32,Argentina,ARG,891,Serbia and Montenegro,SCG,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,1,,,,1,,1,,,6
H2,2002,2002,2002,4,0,1,Import,32,Argentina,ARG,899,"Areas, nes",,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,9,,,,9,,177,,,6
H2,2002,2002,2002,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,136237,,,,136237,,57732,,,0
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,24153316558,,,,24153316558,,2251243802,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,40,Austria,AUT,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,200000,,,,200000,,28086,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,48,Bahrain,BHR,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,22000,,,,22000,,4254,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,90,Solomon Isds,SLB,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,692080,,,,692080,,103445,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,12120430,,,,12120430,,1697949,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,116,Cambodia,KHM,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,25249000,,,,25249000,,371330,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,144,Sri Lanka,LKA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,221583366,,,,221583366,,34137,,,6
H2,2002,2002,2002,4,0,1,Import,36,Australia,AUS,152,Chile,CHL,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,300,,,,300,,606,,,0
H2,2002,2002,2002,4,0,1,Import,36,Australia,AUS,156,China,CHN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,20,,,,20,,141,,,0
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,156,China,CHN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,41504880,,,,41504880,,1760542,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,242,Fiji,FJI,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,64641620,,,,64641620,,1010530,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,344,"China, Hong Kong SAR",HKG,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,361620,,,,361620,,60205,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,360,Indonesia,IDN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,1170015000,,,,1170015000,,442953,,,6
H2,2002,2002,2002,4,0,1,Import,36,Australia,AUS,364,Iran,IRN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,222,,,,222,,373,,,0
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,381,Italy,ITA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,301082000,,,,301082000,,252536,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,392,Japan,JPN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,1159088780,,,,1159088780,,523790,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,410,Rep. of Korea,KOR,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,1083910410,,,,1083910410,,12711,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,414,Kuwait,KWT,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,92178000,,,,92178000,,27279,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,458,Malaysia,MYS,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,329018192,,,,329018192,,1466115,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,480,Mauritius,MUS,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,50462822,,,,50462822,,38869,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,490,"Other Asia, nes",,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,105406073,,,,105406073,,1951330,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,528,Netherlands,NLD,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,107500,,,,107500,,36549,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,540,New Caledonia,NCL,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,23310890,,,,23310890,,3211051,,,6
H2,2002,2002,2002,4,0,1,Import,36,Australia,AUS,554,New Zealand,NZL,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,7361,,,,7361,,2149,,,0
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,554,New Zealand,NZL,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,316251270,,,,316251270,,4752346,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,579,Norway,NOR,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,415940,,,,415940,,115058,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,598,Papua New Guinea,PNG,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,105710940,,,,105710940,,1832578,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,608,Philippines,PHL,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,28965500,,,,28965500,,114875,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,702,Singapore,SGP,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,48737256,,,,48737256,,155920,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,704,Viet Nam,VNM,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,334903010,,,,334903010,,8388403,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,710,South Africa,ZAF,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,36000,,,,36000,,11634,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,757,Switzerland,CHE,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,1318000,,,,1318000,,333196,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,764,Thailand,THA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,9862710,,,,9862710,,670543,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,784,United Arab Emirates,ARE,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,38021250,,,,38021250,,443229,,,6
H2,2002,2002,2002,4,0,1,Import,36,Australia,AUS,792,Turkey,TUR,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,128334,,,,128334,,54463,,,0
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,826,United Kingdom,GBR,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,2947500,,,,2947500,,612025,,,6
H2,2002,2002,2002,4,0,2,Export,36,Australia,AUS,899,"Areas, nes",,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,18585192519,,,,18585192519,,2220780335,,,6
H2,2002,2002,2002,4,0,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,179792769,,,,179792769,,21755518,,,6
H2,2002,2002,2002,4,0,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,685026233,,,,685026233,,103260115,,,6
H2,2002,2002,2002,4,0,1,Import,40,Austria,AUT,36,Australia,AUS,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,241600,,,,241600,,93467,,,0
H2,2002,2002,2002,4,0,1,Import,40,Austria,AUT,56,Belgium,BEL,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,4900,,,,4900,,8062,,,0
H2,2002,2002,2002,4,0,2,Export,40,Austria,AUT,56,Belgium,BEL,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,29550200,,,,29550200,,4548884,,,0
H2,2002,2002,2002,4,0,1,Import,40,Austria,AUT,124,Canada,CAN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,300,,,,300,,287,,,0
H2,2002,2002,2002,4,0,2,Export,40,Austria,AUT,191,Croatia,HRV,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,1046200,,,,1046200,,145005,,,0
H2,2002,2002,2002,4,0,1,Import,40,Austria,AUT,203,Czechia,CZE,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,7700000,,,,7700000,,792212,,,0
H2,2002,2002,2002,4,0,2,Export,40,Austria,AUT,203,Czechia,CZE,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,162800,,,,162800,,32660,,,0
H2,2002,2002,2002,4,0,2,Export,40,Austria,AUT,208,Denmark,DNK,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,19110400,,,,19110400,,3124119,,,0
H2,2002,2002,2002,4,0,2,Export,40,Austria,AUT,233,Estonia,EST,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,133,,,,133,,28,,,6
H2,2002,2002,2002,4,0,1,Import,40,Austria,AUT,251,France,FRA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,1657000,,,,1657000,,360008,,,0
H2,2002,2002,2002,4,0,2,Export,40,Austria,AUT,251,France,FRA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,2643000,,,,2643000,,846640,,,0
H2,2002,2002,2002,4,0,1,Import,40,Austria,AUT,276,Germany,DEU,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,45987800,,,,45987800,,5488763,,,0
H2,2002,2002,2002,4,0,2,Export,40,Austria,AUT,276,Germany,DEU,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,104941400,,,,104941400,,14855936,,,0
H2,2002,2002,2002,4,0,2,Export,40,Austria,AUT,300,Greece,GRC,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,200,,,,200,,116,,,0
H2,2002,2002,2002,4,0,1,Import,40,Austria,AUT,348,Hungary,HUN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,103230700,,,,103230700,,12317758,,,0
H2,2002,2002,2002,4,0,2,Export,40,Austria,AUT,348,Hungary,HUN,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,88100,,,,88100,,35805,,,0
H2,2002,2002,2002,4,0,2,Export,40,Austria,AUT,372,Ireland,IRL,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,257300,,,,257300,,39045,,,0
H2,2002,2002,2002,4,0,1,Import,40,Austria,AUT,381,Italy,ITA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,5904700,,,,5904700,,1028135,,,0
H2,2002,2002,2002,4,0,2,Export,40,Austria,AUT,381,Italy,ITA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,476301400,,,,476301400,,71579001,,,0
H2,2002,2002,2002,4,0,1,Import,40,Austria,AUT,528,Netherlands,NLD,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,20800,,,,20800,,7958,,,0
